year,rank,company,revenue,profit
1988.0,74.0,NCR,5641.0,419.0
1988.0,75.0,Texas Instruments,5595.0,309.0
1988.0,76.0,Bristol-Myers Squibb,5401.0,710.0
1988.0,77.0,General Mills,5208.0,222.0
1988.0,78.0,PPG Industries,5183.0,377.0
1988.0,79.0,Martin Marietta,5165.0,231.0
1988.0,80.0,Merck,5061.0,906.0
1988.0,81.0,Sealed Air,5046.0,173.0
1988.0,82.0,Wyeth,5028.0,845.0
1988.0,83.0,Pfizer,4920.0,690.0
1988.0,84.0,Bestfoods,4903.0,355.0
1988.0,85.0,Kimberly-Clark,4885.0,325.0
1988.0,86.0,North American Philips,4847.0,-18.0
1988.0,87.0,Amerada Hess,4785.0,230.0
1988.0,88.0,H.J. Heinz,4640.0,339.0
1988.0,89.0,Bethlehem Steel,4621.0,174.0
1988.0,90.0,Champion International,4615.0,382.0
1988.0,91.0,Hoechst Celanese,4596.0,169.0
1988.0,92.0,Whitman,4581.0,252.0
1988.0,93.0,Quaker Oats,4539.0,244.0
1988.0,94.0,Campbell Soup,4490.0,247.0
1988.0,95.0,Fort James,4479.0,170.0
1988.0,96.0,Litton Industries,4420.0,138.0
1988.0,97.0,Abbott Laboratories,4388.0,633.0
1988.0,98.0,Triangle Industries,4336.0,52.0
1988.0,99.0,BASF,4334.0,131.0
1988.0,100.0,US Pharmaceuticals,4329.0,570.0
1988.0,101.0,Reynolds Metals,4284.0,220.0
1988.0,102.0,Mead,4209.0,218.0
1988.0,103.0,Bayer Corporation,4199.0,123.0
1988.0,104.0,Time Warner,4194.0,250.0
1988.0,105.0,Whirlpool,4179.0,192.0
1988.0,106.0,American Cyanamid,4166.0,276.0
1988.0,107.0,Dana,4142.0,144.0
1988.0,108.0,Deere,4135.0,-99.0
1988.0,109.0,Scott Paper,4122.0,234.0
1988.0,110.0,Eaton,4054.0,201.0
1988.0,111.0,Eli Lilly,4049.0,644.0
1988.0,112.0,Firestone Tire & Rubber,3867.0,145.0
1988.0,113.0,OfficeMax,3821.0,183.0
1988.0,114.0,Kellogg,3793.0,396.0
1988.0,115.0,Hanson Industries NA,3769.0,229.0
1988.0,117.0,Sipco,3692.0,-18.0
1988.0,118.0,Cooper Industries,3586.0,174.0
1988.0,120.0,Navistar International,3530.0,33.0
1988.0,121.0,Warner-Lambert,3485.0,296.0
1988.0,122.0,Ryerson Tull,3453.0,145.0
1988.0,123.0,American Standard,3439.0,127.0
1988.0,124.0,AMAX,3434.0,51.0
1988.0,125.0,Control Data,3367.0,19.0
1988.0,126.0,Coca-Cola Enterprises,3329.0,88.0
1988.0,127.0,Grumman,3325.0,36.0
1988.0,128.0,Combustion Engineering,3301.0,57.0
1988.0,129.0,Avon Products,3293.0,159.0
1988.0,131.0,Chiquita Brands Intl.,3268.0,59.0
1988.0,133.0,Stone Container,3233.0,161.0
1988.0,134.0,Teledyne,3217.0,377.0
1988.0,135.0,Gillette,3167.0,230.0
1988.0,136.0,Times Mirror,3155.0,267.0
1988.0,137.0,FMC,3139.0,181.0
1988.0,138.0,Dresser Industries,3120.0,49.0
1988.0,139.0,GenCorp,3101.0,475.0
1988.0,140.0,Brunswick,3086.0,169.0
1988.0,141.0,Gannett,3079.0,319.0
1988.0,142.0,USG,3046.0,204.0
1988.0,143.0,ARMCO,2927.0,118.0
1988.0,144.0,Owens Corning,2891.0,200.0
1988.0,145.0,Lever Brothers,2856.0,7.0
1988.0,146.0,Wang Laboratories,2837.0,-71.0
1988.0,147.0,Fruehauf,2785.0,-42.0
1988.0,148.0,Cummins,2767.0,14.0
1988.0,149.0,Schering-Plough,2699.0,316.0
1988.0,150.0,Hercules,2693.0,821.0
1988.0,151.0,Johnson Controls,2677.0,90.0
1988.0,152.0,Apple Computer,2661.0,218.0
1988.0,153.0,Ingersoll-Rand,2648.0,118.0
1988.0,154.0,Quantum Chemical,2642.0,252.0
1988.0,155.0,Furniture Brands Intl.,2614.0,99.0
1988.0,156.0,Kerr-McGee,2608.0,81.0
1988.0,157.0,Great Northern Nekoosa,2589.0,201.0
1988.0,159.0,VF,2574.0,180.0
1988.0,160.0,Pharmacia,2521.0,305.0
1988.0,161.0,FINA,2484.0,83.0
1988.0,162.0,R.R. Donnelley & Sons,2483.0,218.0
1988.0,163.0,Engelhard,2479.0,70.0
1988.0,164.0,Emhart,2455.0,107.0
1988.0,165.0,Hershey Foods,2434.0,148.0
1988.0,166.0,Paccar,2424.0,113.0
1988.0,168.0,Walter Industries,2386.0,166.0
1988.0,169.0,Armstrong Holdings,2365.0,150.0
1988.0,170.0,Zenith Electronics,2363.0,-19.0
1988.0,171.0,AMP,2318.0,250.0
1988.0,172.0,Hormel Foods,2314.0,46.0
1988.0,173.0,Union Camp,2308.0,208.0
1988.0,174.0,Sterling Drug,2301.0,197.0
1988.0,175.0,Pitney Bowes,2251.0,199.0
1988.0,176.0,Kaisertech,2227.0,-362.0
1988.0,177.0,Rohm & Haas,2203.0,196.0
1988.0,178.0,Premark International,2197.0,72.0
1988.0,180.0,Goodrich,2168.0,105.0
1988.0,181.0,Tribune,2160.0,142.0
1988.0,182.0,Squibb,2157.0,358.0
1988.0,183.0,Air Products & Chem.,2140.0,156.0
1988.0,184.0,Universal,2104.0,56.0
1988.0,185.0,Sherwin-Williams,2095.0,97.0
1988.0,186.0,Corning,2084.0,208.0
1988.0,187.0,Harris,2079.0,85.0
1988.0,188.0,Knight-Ridder,2073.0,155.0
1988.0,189.0,WestPoint Stevens,2067.0,72.0
1988.0,190.0,Manville,2063.0,73.0
1988.0,191.0,Knoll International Holdings,2037.0,-16.0
1988.0,192.0,J.E. Seagram,2029.0,338.0
1988.0,193.0,Masco,2023.0,219.0
1988.0,194.0,Thiokol,1987.0,138.0
1988.0,195.0,Black & Decker,1935.0,56.0
1988.0,196.0,Olin,1930.0,78.0
1988.0,197.0,Baker Hughes,1924.0,-255.0
1988.0,198.0,Louisiana-Pacific,1922.0,125.0
1988.0,199.0,Maytag,1909.0,153.0
1988.0,200.0,Intel,1907.0,248.0
1988.0,201.0,Westvaco,1904.0,146.0
1988.0,202.0,Singer,1903.0,26.0
1988.0,203.0,Parker Hannifin,1877.0,85.0
1988.0,204.0,National Semiconductor,1868.0,-25.0
1988.0,205.0,Mack Trucks,1858.0,4.0
1988.0,206.0,Pennzoil,1787.0,44.0
1988.0,207.0,Tyson Foods,1786.0,68.0
1988.0,208.0,Polaroid,1764.0,116.0
1988.0,209.0,Stanley Works,1763.0,87.0
1988.0,210.0,Fort Howard,1758.0,158.0
1988.0,211.0,McGraw-Hill,1751.0,165.0
1988.0,212.0,Ethyl,1720.0,193.0
1988.0,213.0,Crown Holdings,1718.0,88.0
1988.0,214.0,Illinois Tool Works,1698.0,106.0
1988.0,215.0,New York Times,1690.0,160.0
1988.0,216.0,Aeroquip-Vickers,1682.0,75.0
1988.0,217.0,Springs Industries,1661.0,56.0
1988.0,218.0,Coltec Industries,1642.0,75.0
1988.0,219.0,Imcera Group,1638.0,21.0
1988.0,220.0,J.P. Stevens,1615.0,56.0
1988.0,221.0,Phelps Dodge,1612.0,206.0
1988.0,222.0,General Signal,1603.0,69.0
1988.0,223.0,Temple-Inland,1603.0,141.0
1988.0,224.0,Koppers,1591.0,11.0
1988.0,225.0,Dover,1586.0,112.0
1988.0,226.0,Becton Dickinson,1582.0,148.0
1988.0,227.0,Mapco,1581.0,108.0
1988.0,228.0,Intl. Multifoods,1533.0,52.0
1988.0,229.0,Central Soya,1523.0,9.0
1988.0,230.0,Freeport-McMoran,1514.0,249.0
1988.0,231.0,AMDAHL,1505.0,146.0
1988.0,234.0,Square D,1484.0,110.0
1988.0,235.0,Murphy Oil,1474.0,-44.0
1988.0,236.0,Metaldyne,1470.0,44.0
1988.0,237.0,Avery Dennison,1466.0,35.0
1988.0,238.0,Dean Foods,1435.0,41.0
1988.0,239.0,Willamette Industries,1432.0,121.0
1988.0,240.0,Witco,1428.0,63.0
1988.0,241.0,Cabot,1424.0,29.0
1988.0,242.0,Penn Central,1421.0,36.0
1988.0,243.0,Thomas J. Lipton,1413.0,109.0
1988.0,244.0,Chicago Pacific,1412.0,35.0
1988.0,245.0,Reliance Electric,1408.0,4.0
1988.0,246.0,Tyco Laboratories,1407.0,72.0
1988.0,247.0,Fieldcrest Cannon,1400.0,-4.0
1988.0,248.0,Amstar,1400.0,24.0
1988.0,249.0,Tektronix,1396.0,51.0
1988.0,250.0,Sunbeam/Oster,1390.0,-451.0
1988.0,251.0,National Gypsum,1380.0,-23.0
1988.0,252.0,Arvin Industries,1373.0,48.0
1988.0,253.0,NL Industries,1372.0,-20.0
1988.0,254.0,Sundstrand,1366.0,35.0
1988.0,255.0,Asarco,1355.0,279.0
1988.0,256.0,Molson Coors Brewing,1351.0,48.0
1988.0,258.0,Wilson Foods,1348.0,6.0
1988.0,259.0,Applera,1334.0,-18.0
1988.0,260.0,Weirton Steel,1329.0,81.0
1988.0,261.0,National Service Industries,1327.0,76.0
1988.0,262.0,Hasbro,1326.0,48.0
1988.0,263.0,Washington Post,1315.0,187.0
1988.0,264.0,Dow Jones,1314.0,203.0
1988.0,265.0,Sonoco Products,1312.0,62.0
1988.0,266.0,Dow Corning,1303.0,135.0
1988.0,267.0,Nortek,1303.0,-7.0
1988.0,268.0,Harcourt Brace Jovanovich,1291.0,91.0
1988.0,269.0,Outboard Marine,1289.0,62.0
1988.0,270.0,Crane,1284.0,59.0
1988.0,271.0,Data General,1274.0,-127.0
1988.0,272.0,Norton,1261.0,67.0
1988.0,273.0,Fleetwood Enterprises,1259.0,40.0
1988.0,274.0,Union Texas,1257.0,56.0
1988.0,275.0,Inspiration Resources,1243.0,25.0
1988.0,276.0,Esselte Business Systems,1242.0,57.0
1988.0,277.0,PerkinElmer,1236.0,56.0
1988.0,278.0,Gould,1233.0,-96.0
1988.0,279.0,Bowater,1231.0,81.0
1988.0,280.0,Timken,1230.0,10.0
1988.0,281.0,E-SYSTEMS,1227.0,60.0
1988.0,282.0,Compaq Computer,1224.0,136.0
1988.0,283.0,Lafarge,1222.0,75.0
1988.0,284.0,Foster Wheeler,1219.0,3.0
1988.0,285.0,Maxus Energy,1217.0,-540.0
1988.0,286.0,Triarc,1214.0,18.0
1988.0,287.0,National Starch & Chemical,1208.0,92.0
1988.0,288.0,Armtek,1198.0,21.0
1988.0,289.0,Pennwalt Corp,1197.0,52.0
1988.0,290.0,Tosco,1187.0,53.0
1988.0,291.0,Harsco,1169.0,63.0
1988.0,292.0,Himont,1165.0,227.0
1988.0,293.0,AM International,1163.0,13.0
1988.0,294.0,Certainteed,1158.0,61.0
1988.0,296.0,Clorox,1126.0,105.0
1988.0,297.0,Tyco International,1116.0,27.0
1988.0,298.0,American Greetings,1103.0,63.0
1988.0,299.0,Echlin,1100.0,46.0
1988.0,300.0,Tyler,1100.0,12.0
1988.0,301.0,Smurfit-Stone Container,1100.0,92.0
1988.0,302.0,Brown-Forman,1098.0,90.0
1988.0,303.0,Cyclops Industries,1098.0,-17.0
1988.0,304.0,Chesebrough-Pond's,1087.0,76.0
1988.0,305.0,Crown Central,1087.0,32.0
1988.0,306.0,Brockway,1082.0,41.0
1988.0,307.0,Hartmarx,1080.0,41.0
1988.0,308.0,McCormick,1079.0,31.0
1988.0,309.0,Federal-Mogul,1075.0,41.0
1988.0,310.0,Vulcan Materials,1063.0,116.0
1988.0,311.0,Ball,1054.0,66.0
1988.0,312.0,Liz Claiborne,1053.0,114.0
1988.0,313.0,General Cinema,1053.0,69.0
1988.0,314.0,Joy Global,1049.0,23.0
1988.0,315.0,Clark Equipment,1048.0,-17.0
1988.0,316.0,Smithfield Foods,1047.0,7.0
1988.0,317.0,Gerber Products,1046.0,29.0
1988.0,318.0,Tandem Computers,1036.0,106.0
1988.0,319.0,Federal Paper Board,1026.0,66.0
1988.0,320.0,Figgie International,1023.0,49.0
1988.0,321.0,Household Manufacturing,1020.0,58.0
1988.0,322.0,Mattel,1020.0,-113.0
1988.0,323.0,Rubbermaid,1015.0,85.0
1988.0,324.0,Lubrizol,1013.0,81.0
1988.0,325.0,Fruit of the Loom,1013.0,-13.0
1988.0,326.0,Wheeling Pittsburgh,1001.0,-66.0
1988.0,327.0,A.O. Smith,999.0,18.0
1988.0,328.0,Advanced Micro Devices,997.0,-48.0
1988.0,329.0,Champion Spark Plug,996.0,19.0
1988.0,330.0,Potlatch,992.0,88.0
1988.0,331.0,Ecolab,989.0,52.0
1988.0,332.0,Varian Associates,983.0,21.0
1988.0,333.0,York International,963.0,28.0
1988.0,334.0,DR Holdings Inc. of Delaware,961.0,65.0
1988.0,335.0,Seagate Technology,958.0,140.0
1988.0,336.0,MacMillan,956.0,71.0
1988.0,337.0,Tecumseh Products,951.0,72.0
1988.0,338.0,Pacific Resources,950.0,6.0
1988.0,339.0,Deluxe,948.0,149.0
1988.0,340.0,General Instrument,947.0,-80.0
1988.0,341.0,Raychem,944.0,74.0
1988.0,342.0,Bemis,930.0,32.0
1988.0,343.0,Rhone-Poulenc Rorer,929.0,54.0
1988.0,344.0,Aristech Chemical,919.0,70.0
1988.0,345.0,Fisher Scientific Group,908.0,31.0
1988.0,346.0,Fairchild Industries,897.0,23.0
1988.0,347.0,Savannah Foods & Industries,879.0,14.0
1988.0,348.0,Minstar,877.0,-3.0
1988.0,349.0,Ferro,871.0,32.0
1988.0,350.0,Allegheny Technologies,867.0,46.0
1988.0,351.0,A.H. Robins,856.0,-1632.0
1988.0,352.0,Nucor,851.0,51.0
1988.0,353.0,Quaker State,848.0,-48.0
1988.0,354.0,Nalco Chemical,842.0,80.0
1988.0,355.0,Bausch & Lomb,840.0,85.0
1988.0,356.0,GAF,837.0,238.0
1988.0,357.0,Cincinnati Milacron,828.0,-80.0
1988.0,358.0,Interlake,823.0,54.0
1988.0,359.0,Amsted Industries,823.0,-19.0
1988.0,360.0,Memorex Telex,822.0,77.0
1988.0,361.0,Louisiana Land & Exploration,819.0,25.0
1988.0,362.0,Worthington Industries,819.0,42.0
1988.0,364.0,Mohasco,807.0,13.0
1988.0,365.0,Danaher,803.0,19.0
1988.0,366.0,Flowers Industries,797.0,28.0
1988.0,367.0,Cyprus Amax Minerals,795.0,26.0
1988.0,368.0,Pentair,789.0,22.0
1988.0,369.0,Briggs & Stratton,785.0,27.0
1988.0,370.0,Dexter,783.0,43.0
1988.0,371.0,Wm. Wrigley Jr.,781.0,70.0
1988.0,372.0,SPX,774.0,26.0
1988.0,373.0,Metromedia International,772.0,63.0
1988.0,374.0,Anchor Glass Container,766.0,20.0
1988.0,375.0,United Merchants & Mfrs.,762.0,-15.0
1988.0,376.0,Lone Star Industries,761.0,57.0
1988.0,378.0,Snap-On,754.0,89.0
1988.0,379.0,Storage Technology,750.0,26.0
1988.0,380.0,Interstate Bakeries,749.0,14.0
1988.0,381.0,Intl. Flavors & Frag.,746.0,107.0
1988.0,382.0,Consolidated Papers,743.0,96.0
1988.0,383.0,Bell & Howell,727.0,61.0
1988.0,384.0,Hillenbrand Industries,725.0,57.0
1988.0,386.0,Newell Rubbermaid,720.0,37.0
1988.0,387.0,Insilco,718.0,-11.0
1988.0,388.0,Media General,715.0,43.0
1988.0,389.0,Roper,714.0,20.0
1988.0,390.0,Universal Foods,710.0,25.0
1988.0,391.0,Dennison Manufacturing,708.0,34.0
1988.0,392.0,Georgia Gulf,707.0,82.0
1988.0,393.0,Kaman,707.0,24.0
1988.0,394.0,Allis-Chalmers,699.0,-29.0
1988.0,395.0,Shaw Industries,694.0,29.0
1988.0,396.0,Loral,690.0,58.0
1988.0,397.0,Cray Research,687.0,147.0
1988.0,398.0,Harley-Davidson,685.0,21.0
1988.0,399.0,Eagle-Picher Industries,677.0,40.0
1988.0,401.0,Chesapeake,676.0,30.0
1988.0,402.0,Cooper Tire & Rubber,666.0,31.0
1988.0,404.0,Rohr,663.0,27.0
1988.0,405.0,Standard Register,660.0,41.0
1988.0,406.0,Leggett & Platt,649.0,38.0
1988.0,407.0,Pittway,649.0,32.0
1988.0,408.0,C.R. Bard,641.0,62.0
1988.0,409.0,Intergraph,641.0,70.0
1988.0,410.0,Jostens,638.0,45.0
1988.0,411.0,Nerco,632.0,60.0
1988.0,412.0,Bairnco,630.0,28.0
1988.0,413.0,Pullman,629.0,18.0
1988.0,414.0,Valero Energy,629.0,13.0
1988.0,415.0,Cooper Cos.,628.0,52.0
1988.0,416.0,Ametek,620.0,41.0
1988.0,417.0,Westmoreland Coal,617.0,-43.0
1988.0,418.0,Butler Manufacturing,615.0,4.0
1988.0,419.0,Magnetek,609.0,5.0
1988.0,420.0,Warnaco Group,609.0,-11.0
1988.0,421.0,Vista Chemical,609.0,-4.0
1988.0,422.0,Handy & Harman,608.0,8.0
1988.0,423.0,Henley Manufacturing,605.0,19.0
1988.0,424.0,Calmat,602.0,78.0
1988.0,425.0,Thorn Apple Valley,602.0,1.0
1988.0,426.0,Avery,600.0,-32.0
1988.0,427.0,Meredith,599.0,34.0
1988.0,428.0,Coleman,599.0,19.0
1988.0,429.0,Sealy,598.0,23.0
1988.0,430.0,Marion Laboratories,597.0,97.0
1988.0,431.0,H.B. Fuller,597.0,26.0
1988.0,432.0,Philips Industries,593.0,33.0
1988.0,433.0,Texas Industries,589.0,1.0
1988.0,434.0,Mitchell Energy & Devel.,588.0,8.0
1988.0,436.0,Leslie Fay,582.0,20.0
1988.0,437.0,Hubbell,581.0,63.0
1988.0,438.0,Dixie Yarns,581.0,26.0
1988.0,439.0,Herman Miller,574.0,33.0
1988.0,440.0,Xidex,573.0,-45.0
1988.0,441.0,Kellwood,572.0,25.0
1988.0,442.0,Shaklee,572.0,24.0
1988.0,443.0,Longview Fibre,569.0,65.0
1988.0,444.0,Liquid Air,566.0,37.0
1988.0,445.0,UST,565.0,131.0
1988.0,446.0,Computervision,564.0,20.0
1988.0,447.0,Reynolds & Reynolds,563.0,21.0
1988.0,449.0,Harvard Industries,559.0,19.0
1988.0,450.0,Newmont Mining,559.0,341.0
1988.0,451.0,Robertson-Ceco,556.0,3.0
1988.0,452.0,Harte-Hanks Communications,556.0,-33.0
1988.0,453.0,HNI,555.0,25.0
1988.0,454.0,Apollo Computer,554.0,22.0
1988.0,455.0,Oxford Industries,553.0,11.0
1988.0,456.0,SCI Systems,553.0,16.0
1988.0,457.0,Commerce Clearing House,552.0,53.0
1988.0,458.0,Stanadyne,544.0,42.0
1988.0,459.0,M/A-Com,543.0,-35.0
1988.0,460.0,Carlisle,543.0,19.0
1988.0,461.0,Guilford Mills,539.0,24.0
1988.0,462.0,Tambrands,539.0,77.0
1988.0,463.0,Sun Microsystems,538.0,36.0
1988.0,464.0,Jepson,530.0,18.0
1988.0,465.0,Millipore,529.0,48.0
1988.0,466.0,Riceland Foods,525.0,26.0
1988.0,467.0,Faberge,524.0,26.0
1988.0,469.0,Toro,521.0,17.0
1988.0,470.0,Big Three Industries,518.0,51.0
1988.0,471.0,Alberto-Culver,515.0,18.0
1988.0,472.0,Phillips-Van Heusen,514.0,20.0
1988.0,473.0,Georgia Kraft,511.0,87.0
1988.0,474.0,American Maize-Products,507.0,13.0
1988.0,475.0,Coleco Industries,505.0,-105.0
1988.0,476.0,Foxboro,504.0,-97.0
1988.0,477.0,Lukens,503.0,22.0
1988.0,478.0,Medtronic,502.0,74.0
1988.0,479.0,Grow Group,502.0,1.0
1988.0,480.0,Great Lakes Chemical,501.0,56.0
1988.0,481.0,Allied Products,497.0,-3.0
1988.0,482.0,Scientific-Atlanta,495.0,24.0
1988.0,483.0,Atari,493.0,57.0
1988.0,484.0,Trinity Industries,491.0,4.0
1988.0,485.0,Homestake Mining,491.0,146.0
1988.0,486.0,Affiliated Publications,490.0,201.0
1988.0,487.0,Noxell,490.0,44.0
1988.0,488.0,AFG Industries,488.0,58.0
1988.0,489.0,Cameron Iron Works,485.0,-110.0
1988.0,490.0,Carpenter Technology,481.0,5.0
1988.0,491.0,Russell,480.0,46.0
1988.0,492.0,Kimball International,477.0,30.0
1988.0,493.0,Envirodyne Industries,476.0,39.0
1988.0,494.0,Bassett Furniture Industries,475.0,22.0
1988.0,495.0,Sprague Technologies,470.0,4.0
1988.0,496.0,Cleveland-Cliffs,467.0,13.0
1988.0,497.0,Standard Products,465.0,32.0
1988.0,498.0,A. Schulman,464.0,20.0
1988.0,499.0,Western Digital,463.0,48.0
1988.0,500.0,M.A. Hanna,459.0,36.0
1989.0,1.0,General Motors,121085.0,4856.0
1989.0,2.0,Ford Motor,92446.0,5300.0
1989.0,3.0,Exxon Mobil,79557.0,5260.0
1989.0,4.0,Intl. Business Machines,59681.0,5806.0
1989.0,5.0,General Electric,49414.0,3386.0
1989.0,6.0,Mobil,48198.0,2087.0
1989.0,7.0,Chrysler,35473.0,1050.0
1989.0,8.0,Texaco,33544.0,1304.0
1989.0,9.0,DuPont,32514.0,2190.0
1989.0,10.0,Altria Group,25860.0,2337.0
1989.0,11.0,ChevronTexaco,25196.0,1768.0
1989.0,12.0,Amoco,21150.0,2063.0
1989.0,13.0,Shell Oil,21070.0,1239.0
1989.0,14.0,Occidental Petroleum,19417.0,302.0
1989.0,15.0,Procter & Gamble,19336.0,1020.0
1989.0,16.0,United Technologies,18088.0,659.0
1989.0,17.0,Atlantic Richfield,17626.0,1583.0
1989.0,18.0,Eastman Kodak,17034.0,1397.0
1989.0,19.0,Boeing,16962.0,614.0
1989.0,20.0,Nabisco Group Holdings,16956.0,1393.0
1989.0,21.0,Dow Chemical,16682.0,2398.0
1989.0,22.0,Xerox,16441.0,388.0
1989.0,23.0,Marathon Oil,15792.0,756.0
1989.0,24.0,Tenneco Automotive,15707.0,822.0
1989.0,25.0,McDonnell Douglas,15072.0,350.0
1989.0,26.0,PepsiCo,13007.0,762.0
1989.0,27.0,CBS,12500.0,823.0
1989.0,28.0,Rockwell Automation,11946.0,812.0
1989.0,29.0,Honeywell Intl.,11909.0,463.0
1989.0,30.0,Digital Equipment,11475.0,1306.0
1989.0,31.0,ConocoPhillips,11304.0,650.0
1989.0,32.0,Goodyear Tire & Rubber,10810.0,350.0
1989.0,33.0,Lockheed Martin,10667.0,624.0
1989.0,34.0,3M,10581.0,1154.0
1989.0,35.0,Caterpillar,10435.0,616.0
1989.0,36.0,Sara Lee,10424.0,325.0
1989.0,37.0,Weyerhaeuser,10004.0,564.0
1989.0,38.0,Unisys,9902.0,681.0
1989.0,39.0,Hewlett-Packard,9831.0,816.0
1989.0,40.0,Alcoa,9795.0,861.0
1989.0,41.0,General Dynamics,9551.0,379.0
1989.0,42.0,International Paper,9533.0,754.0
1989.0,43.0,Georgia-Pacific,9509.0,467.0
1989.0,44.0,ConAgra Foods,9475.0,155.0
1989.0,45.0,Johnson & Johnson,9000.0,974.0
1989.0,46.0,Anheuser-Busch,8924.0,716.0
1989.0,47.0,Unocal,8853.0,480.0
1989.0,48.0,Sunoco,8612.0,7.0
1989.0,49.0,Coca-Cola,8338.0,1045.0
1989.0,50.0,Union Carbide,8324.0,662.0
1989.0,51.0,Monsanto,8293.0,591.0
1989.0,52.0,Motorola,8250.0,445.0
1989.0,53.0,Raytheon,8192.0,490.0
1989.0,54.0,Coastal,8187.0,157.0
1989.0,55.0,Ashland,7753.0,224.0
1989.0,56.0,LTV,7526.0,-3154.0
1989.0,57.0,Beatrice,7505.0,529.0
1989.0,58.0,Fortune Brands,7477.0,580.0
1989.0,59.0,Borden Chemical,7244.0,312.0
1989.0,60.0,Honeywell,7148.0,-435.0
1989.0,61.0,Textron,7111.0,234.0
1989.0,62.0,TRW,6982.0,261.0
1989.0,63.0,Unilever U.S.,6956.0,133.0
1989.0,64.0,Baxter International,6861.0,388.0
1989.0,65.0,Archer Daniels Midland,6798.0,353.0
1989.0,66.0,Emerson Electric,6652.0,529.0
1989.0,67.0,Hanson Industries NA,6494.0,300.0
1989.0,68.0,Texas Instruments,6295.0,366.0
1989.0,69.0,Sealed Air,6199.0,234.0
1989.0,70.0,Pillsbury,6191.0,69.0
1989.0,71.0,Ralston Purina,6176.0,388.0
1989.0,72.0,NCR,5990.0,439.0
1989.0,73.0,Bristol-Myers Squibb,5973.0,829.0
1989.0,74.0,Merck,5940.0,1207.0
1989.0,75.0,Northrop Grumman,5797.0,104.0
1989.0,76.0,General Mills,5778.0,283.0
1989.0,77.0,Martin Marietta,5728.0,359.0
1989.0,78.0,Hoechst Celanese,5679.0,250.0
1989.0,79.0,PPG Industries,5617.0,468.0
1989.0,80.0,Reynolds Metals,5567.0,482.0
1989.0,81.0,Wyeth,5501.0,932.0
1989.0,82.0,Bethlehem Steel,5489.0,403.0
1989.0,83.0,Colgate-Palmolive,5484.0,318.0
1989.0,84.0,North American Philips,5424.0,79.0
1989.0,85.0,Kimberly-Clark,5394.0,379.0
1989.0,86.0,Pfizer,5385.0,791.0
1989.0,87.0,Deere,5365.0,315.0
1989.0,88.0,Quaker Oats,5330.0,256.0
1989.0,89.0,H.J. Heinz,5244.0,386.0
1989.0,90.0,Dana,5172.0,162.0
1989.0,91.0,Champion International,5129.0,456.0
1989.0,92.0,Fort James,5098.0,209.0
1989.0,93.0,BASF,5000.0,149.0
1989.0,94.0,Abbott Laboratories,4937.0,752.0
1989.0,95.0,Campbell Soup,4869.0,274.0
1989.0,96.0,Litton Industries,4864.0,167.0
1989.0,97.0,US Pharmaceuticals,4749.0,229.0
1989.0,98.0,Scott Paper,4726.0,401.0
1989.0,99.0,Bayer Corporation,4719.0,124.0
1989.0,100.0,Bestfoods,4700.0,289.0
1989.0,101.0,American Cyanamid,4592.0,306.0
1989.0,102.0,Time Warner,4507.0,289.0
1989.0,103.0,Mead,4464.0,353.0
1989.0,104.0,Whirlpool,4421.0,94.0
1989.0,105.0,Teledyne,4401.0,392.0
1989.0,106.0,Kellogg,4349.0,480.0
1989.0,107.0,Cooper Industries,4258.0,224.0
1989.0,108.0,Eaton,4237.0,212.0
1989.0,109.0,Warner Communications,4206.0,423.0
1989.0,110.0,Amerada Hess,4206.0,124.0
1989.0,111.0,Triangle Industries,4104.0,-54.0
1989.0,112.0,OfficeMax,4095.0,289.0
1989.0,113.0,Navistar International,4080.0,244.0
1989.0,114.0,Apple Computer,4071.0,400.0
1989.0,115.0,Eli Lilly,4070.0,761.0
1989.0,116.0,Ryerson Tull,4068.0,262.0
1989.0,117.0,AMAX,3944.0,741.0
1989.0,118.0,Dresser Industries,3942.0,157.0
1989.0,119.0,Whitman,3915.0,234.0
1989.0,120.0,Warner-Lambert,3908.0,340.0
1989.0,121.0,Coca-Cola Enterprises,3874.0,153.0
1989.0,122.0,Stone Container,3743.0,342.0
1989.0,123.0,American Standard,3716.0,-26.0
1989.0,125.0,Control Data,3628.0,2.0
1989.0,126.0,Grumman,3591.0,87.0
1989.0,127.0,Great Northern Nekoosa,3588.0,342.0
1989.0,128.0,Gillette,3581.0,269.0
1989.0,129.0,Owens-Illinois,3572.0,-59.0
1989.0,130.0,Chiquita Brands Intl.,3503.0,60.0
1989.0,131.0,Combustion Engineering,3484.0,-245.0
1989.0,132.0,Avon Products,3365.0,-405.0
1989.0,133.0,Furniture Brands Intl.,3341.0,145.0
1989.0,134.0,Gannett,3315.0,365.0
1989.0,135.0,Cummins,3310.0,-63.0
1989.0,136.0,FMC,3287.0,129.0
1989.0,137.0,Brunswick,3282.0,193.0
1989.0,138.0,Times Mirror,3259.0,332.0
1989.0,139.0,Quantum Chemical,3235.0,383.0
1989.0,140.0,ARMCO,3227.0,145.0
1989.0,141.0,Sipco,3225.0,11.0
1989.0,142.0,BorgWarner,3218.0,419.0
1989.0,143.0,Paccar,3112.0,176.0
1989.0,144.0,Johnson Controls,3100.0,104.0
1989.0,145.0,Wang Laboratories,3068.0,93.0
1989.0,146.0,Ingersoll-Rand,3021.0,162.0
1989.0,147.0,Schering-Plough,2969.0,390.0
